MONTH ,DAY,YEAR,HOUR,TEMPERATURE,PRECIPITATION,STATUS
11,3,2014,600,26°C,0.0 mm,Partly cloudy
11,3,2014,900,29°C,0.0 mm,Clear
11,3,2014,1200,29°C,0.0 mm,Clear
11,3,2014,1500,29°C,0.0 mm,Clear
11,3,2014,1800,26°C,0.0 mm,Clear
11,4,2014,600,26°C,0.0 mm,Partly cloudy
11,4,2014,900,28°C,0.0 mm,Partly cloudy
11,4,2014,1200,28°C,0.0 mm,Partly cloudy
11,4,2014,1500,27°C,0.3 mm,Patchy rain possible
11,4,2014,1800,25°C,0.0 mm,Cloudy
11,5,2014,600,26°C,0.0 mm,Cloudy
11,5,2014,900,28°C,0.0 mm,Cloudy
11,5,2014,1200,28°C,0.0 mm,Partly cloudy
11,5,2014,1500,27°C,0.0 mm,Clear
11,5,2014,1800,24°C,0.0 mm,Clear
11,6,2014,600,25°C,0.0 mm,Partly cloudy
11,6,2014,900,27°C,0.0 mm,Partly cloudy
11,6,2014,1200,27°C,0.0 mm,Partly cloudy
11,6,2014,1500,26°C,0.0 mm,Partly cloudy
11,6,2014,1800,24°C,0.0 mm,Clear
11,7,2014,600,25°C,0.0 mm,Partly cloudy
11,7,2014,900,27°C,0.0 mm,Partly cloudy
11,7,2014,1200,27°C,0.0 mm,Partly cloudy
11,7,2014,1500,26°C,0.0 mm,Clear
11,7,2014,1800,24°C,0.0 mm,Partly cloudy
11,8,2014,600,25°C,0.0 mm,Cloudy
11,8,2014,900,27°C,0.0 mm,Partly cloudy
11,8,2014,1200,28°C,0.1 mm,Patchy rain possible
11,8,2014,1500,27°C,0.0 mm,Partly cloudy
11,8,2014,1800,24°C,0.0 mm,Partly cloudy
11,9,2014,600,26°C,0.0 mm,Partly cloudy
11,9,2014,900,27°C,0.0 mm,Cloudy
11,9,2014,1200,27°C,0.1 mm,Patchy rain possible
11,9,2014,1500,26°C,0.0 mm,Partly cloudy
11,9,2014,1800,25°C,0.0 mm,Partly cloudy
11,10,2014,600,27°C,0.0 mm,Cloudy
11,10,2014,900,28°C,0.0 mm,Partly cloudy
11,10,2014,1200,28°C,0.0 mm,Partly cloudy
11,10,2014,1500,27°C,0.0 mm,Partly cloudy
11,10,2014,1800,25°C,0.0 mm,Partly cloudy
11,11,2014,600,26°C,0.0 mm,Partly cloudy
11,11,2014,900,28°C,0.0 mm,Partly cloudy
11,11,2014,1200,28°C,0.0 mm,Partly cloudy
11,11,2014,1500,27°C,0.0 mm,Partly cloudy
11,11,2014,1800,25°C,0.0 mm,Cloudy
11,12,2014,600,26°C,0.0 mm,Cloudy
11,12,2014,900,28°C,0.0 mm,Partly cloudy
11,12,2014,1200,27°C,0.1 mm,Patchy rain possible
11,12,2014,1500,26°C,0.0 mm,Partly cloudy
11,12,2014,1800,25°C,0.0 mm,Partly cloudy
11,13,2014,600,26°C,0.0 mm,Partly cloudy
11,13,2014,900,28°C,0.0 mm,Partly cloudy
11,13,2014,1200,28°C,0.0 mm,Partly cloudy
11,13,2014,1500,27°C,0.0 mm,Partly cloudy
11,13,2014,1800,25°C,0.0 mm,Cloudy
11,14,2014,600,26°C,0.0 mm,Cloudy
11,14,2014,900,28°C,0.0 mm,Partly cloudy
11,14,2014,1200,28°C,0.0 mm,Partly cloudy
11,14,2014,1500,26°C,0.0 mm,Partly cloudy
11,14,2014,1800,24°C,0.0 mm,Cloudy
11,15,2014,600,25°C,1.8 mm,Moderate or heavy rain shower
11,15,2014,900,27°C,1.9 mm,Moderate or heavy rain shower
11,15,2014,1200,28°C,1.2 mm,Heavy rain at times
11,15,2014,1500,26°C,0.6 mm,Moderate rain at times
11,15,2014,1800,25°C,0.2 mm,Patchy rain possible
11,16,2014,600,26°C,0.0 mm,Cloudy
11,16,2014,900,28°C,0.0 mm,Partly cloudy
11,16,2014,1200,29°C,2.2 mm,Moderate or heavy rain shower
11,16,2014,1500,28°C,1.7 mm,Moderate or heavy rain shower
11,16,2014,1800,25°C,0.0 mm,Partly cloudy
11,17,2014,600,26°C,0.0 mm,Partly cloudy
11,17,2014,900,29°C,0.0 mm,Partly cloudy
11,17,2014,1200,29°C,0.1 mm,Patchy rain possible
11,17,2014,1500,27°C,0.0 mm,Clear
11,17,2014,1800,26°C,0.0 mm,Clear
11,18,2014,600,26°C,0.0 mm,Clear
11,18,2014,900,29°C,0.0 mm,Clear
11,18,2014,1200,29°C,0.0 mm,Clear
11,18,2014,1500,27°C,0.4 mm,Patchy rain possible
11,18,2014,1800,25°C,0.0 mm,Partly cloudy
11,19,2014,600,26°C,0.0 mm,Overcast
11,19,2014,900,28°C,0.0 mm,Partly cloudy
11,19,2014,1200,28°C,0.0 mm,Cloudy
11,19,2014,1500,26°C,0.0 mm,Cloudy
11,19,2014,1800,25°C,0.0 mm,Cloudy
11,20,2014,600,27°C,0.0 mm,Cloudy
11,20,2014,900,28°C,0.0 mm,Partly cloudy
11,20,2014,1200,28°C,0.0 mm,Partly cloudy
11,20,2014,1500,27°C,0.0 mm,Cloudy
11,20,2014,1800,25°C,0.0 mm,Cloudy
11,21,2014,600,26°C,0.0 mm,Cloudy
11,21,2014,900,28°C,0.0 mm,Partly cloudy
11,21,2014,1200,28°C,0.0 mm,Partly cloudy
11,21,2014,1500,27°C,0.0 mm,Partly cloudy
11,21,2014,1800,25°C,0.0 mm,Clear
11,22,2014,600,26°C,0.0 mm,Partly cloudy
11,22,2014,900,28°C,0.0 mm,Partly cloudy
11,22,2014,1200,28°C,0.1 mm,Patchy rain possible
11,22,2014,1500,27°C,0.0 mm,Clear
11,22,2014,1800,25°C,0.0 mm,Partly cloudy
11,23,2014,600,26°C,0.0 mm,Cloudy
11,23,2014,900,29°C,0.0 mm,Cloudy
11,23,2014,1200,28°C,0.1 mm,Patchy rain possible
11,23,2014,1500,28°C,0.3 mm,Patchy rain possible
11,23,2014,1800,26°C,0.0 mm,Partly cloudy
11,24,2014,600,26°C,0.0 mm,Cloudy
11,24,2014,900,28°C,0.0 mm,Cloudy
11,24,2014,1200,27°C,0.0 mm,Partly cloudy
11,24,2014,1500,27°C,0.2 mm,Patchy rain possible
11,24,2014,1800,25°C,0.0 mm,Partly cloudy
11,25,2014,600,26°C,0.0 mm,Partly cloudy
11,25,2014,900,29°C,0.0 mm,Partly cloudy
11,25,2014,1200,28°C,0.0 mm,Clear
11,25,2014,1500,27°C,0.2 mm,Patchy rain possible
11,25,2014,1800,25°C,0.0 mm,Partly cloudy
11,26,2014,600,26°C,0.0 mm,Cloudy
11,26,2014,900,28°C,0.0 mm,Clear
11,26,2014,1200,28°C,0.0 mm,Partly cloudy
11,26,2014,1500,27°C,0.4 mm,Patchy rain possible
11,26,2014,1800,25°C,0.0 mm,Partly cloudy
11,27,2014,600,26°C,0.0 mm,Cloudy
11,27,2014,900,28°C,0.1 mm,Patchy rain possible
11,27,2014,1200,26°C,0.0 mm,Partly cloudy
11,27,2014,1500,25°C,0.0 mm,Partly cloudy
11,27,2014,1800,24°C,0.1 mm,Patchy rain possible
11,28,2014,600,26°C,0.0 mm,Partly cloudy
11,28,2014,900,28°C,0.0 mm,Partly cloudy
11,28,2014,1200,28°C,0.0 mm,Partly cloudy
11,28,2014,1500,27°C,0.0 mm,Partly cloudy
11,28,2014,1800,26°C,0.0 mm,Cloudy
11,29,2014,600,26°C,0.0 mm,Cloudy
11,29,2014,900,29°C,0.0 mm,Clear
11,29,2014,1200,27°C,0.1 mm,Patchy rain possible
11,29,2014,1500,26°C,0.0 mm,Partly cloudy
11,29,2014,1800,24°C,0.0 mm,Cloudy
11,30,2014,600,25°C,0.2 mm,Patchy rain possible
11,30,2014,900,27°C,0.2 mm,Patchy rain possible
11,30,2014,1200,26°C,1.7 mm,Moderate or heavy rain shower
11,30,2014,1500,25°C,0.2 mm,Patchy rain possible
11,30,2014,1800,24°C,0.0 mm,Partly cloudy
12,1,2014,600,26°C,0.0 mm,Cloudy
12,1,2014,900,28°C,0.0 mm,Cloudy
12,1,2014,1200,27°C,0.1 mm,Patchy rain possible
12,1,2014,1500,26°C,0.2 mm,Patchy rain possible
12,1,2014,1800,25°C,0.0 mm,Partly cloudy
12,2,2014,600,26°C,0.0 mm,Partly cloudy
12,2,2014,900,27°C,0.0 mm,Partly cloudy
12,2,2014,1200,27°C,0.4 mm,Patchy rain possible
12,2,2014,1500,26°C,0.0 mm,Partly cloudy
12,2,2014,1800,24°C,0.0 mm,Cloudy
12,3,2014,600,26°C,0.0 mm,Cloudy
12,3,2014,900,29°C,0.0 mm,Partly cloudy
12,3,2014,1200,27°C,0.0 mm,Partly cloudy
12,3,2014,1500,27°C,0.0 mm,Partly cloudy
12,3,2014,1800,26°C,0.0 mm,Partly cloudy
12,4,2014,600,26°C,0.0 mm,Partly cloudy
12,4,2014,900,29°C,0.0 mm,Partly cloudy
12,4,2014,1200,28°C,0.0 mm,Partly cloudy
12,4,2014,1500,28°C,0.0 mm,Clear
12,4,2014,1800,26°C,0.0 mm,Partly cloudy
12,5,2014,600,26°C,0.0 mm,Partly cloudy
12,5,2014,900,28°C,0.0 mm,Partly cloudy
12,5,2014,1200,27°C,0.0 mm,Partly cloudy
12,5,2014,1500,27°C,0.0 mm,Partly cloudy
12,5,2014,1800,25°C,0.0 mm,Overcast
12,6,2014,600,25°C,0.0 mm,Cloudy
12,6,2014,900,26°C,0.0 mm,Overcast
12,6,2014,1200,26°C,0.0 mm,Cloudy
12,6,2014,1500,25°C,0.0 mm,Partly cloudy
12,6,2014,1800,23°C,0.0 mm,Cloudy
12,7,2014,600,24°C,0.0 mm,Partly cloudy
12,7,2014,900,26°C,0.1 mm,Patchy rain possible
12,7,2014,1200,25°C,1.3 mm,Heavy rain at times
12,7,2014,1500,23°C,0.5 mm,Moderate rain at times
12,7,2014,1800,23°C,0.0 mm,Overcast
12,8,2014,600,23°C,0.2 mm,Patchy rain possible
12,8,2014,900,23°C,1.4 mm,Heavy rain at times
12,8,2014,1200,23°C,4.4 mm,Moderate or heavy rain shower
12,8,2014,1500,23°C,8.1 mm,Moderate or heavy rain shower
12,8,2014,1800,23°C,3.6 mm,Moderate or heavy rain shower
12,9,2014,600,24°C,1.8 mm,Moderate or heavy rain shower
12,9,2014,900,24°C,4.4 mm,Moderate or heavy rain shower
12,9,2014,1200,24°C,6.7 mm,Moderate or heavy rain shower
12,9,2014,1500,24°C,4.1 mm,Moderate or heavy rain shower
12,9,2014,1800,24°C,0.9 mm,Moderate rain at times
12,10,2014,600,25°C,0.0 mm,Partly cloudy
12,10,2014,900,28°C,0.0 mm,Partly cloudy
12,10,2014,1200,28°C,0.0 mm,Clear
12,10,2014,1500,27°C,0.0 mm,Clear
12,10,2014,1800,25°C,0.0 mm,Partly cloudy
12,11,2014,600,25°C,0.0 mm,Partly cloudy
12,11,2014,900,28°C,0.0 mm,Partly cloudy
12,11,2014,1200,27°C,0.0 mm,Partly cloudy
12,11,2014,1500,28°C,0.1 mm,Patchy rain possible
12,11,2014,1800,25°C,0.0 mm,Partly cloudy
12,12,2014,600,25°C,0.0 mm,Cloudy
12,12,2014,900,28°C,0.0 mm,Partly cloudy
12,12,2014,1200,28°C,0.0 mm,Clear
12,12,2014,1500,27°C,0.1 mm,Patchy rain possible
12,12,2014,1800,25°C,0.0 mm,Partly cloudy
12,13,2014,600,25°C,0.0 mm,Cloudy
12,13,2014,900,26°C,0.0 mm,Cloudy
12,13,2014,1200,27°C,0.0 mm,Cloudy
12,13,2014,1500,26°C,0.1 mm,Patchy rain possible
12,13,2014,1800,24°C,0.0 mm,Cloudy
12,14,2014,600,25°C,0.0 mm,Cloudy
12,14,2014,900,27°C,0.0 mm,Cloudy
12,14,2014,1200,25°C,0.0 mm,Cloudy
12,14,2014,1500,24°C,1.7 mm,Moderate or heavy rain shower
12,14,2014,1800,24°C,3.9 mm,Moderate or heavy rain shower
12,15,2014,600,26°C,0.0 mm,Partly cloudy
12,15,2014,900,28°C,0.0 mm,Partly cloudy
12,15,2014,1200,27°C,0.0 mm,Partly cloudy
12,15,2014,1500,26°C,0.0 mm,Partly cloudy
12,15,2014,1800,25°C,0.0 mm,Partly cloudy
12,16,2014,600,26°C,0.0 mm,Partly cloudy
12,16,2014,900,27°C,0.0 mm,Partly cloudy
12,16,2014,1200,27°C,0.0 mm,Partly cloudy
12,16,2014,1500,27°C,0.9 mm,Moderate rain at times
12,16,2014,1800,24°C,0.0 mm,Cloudy
12,17,2014,600,26°C,0.0 mm,Cloudy
12,17,2014,900,27°C,0.0 mm,Cloudy
12,17,2014,1200,26°C,0.0 mm,Cloudy
12,17,2014,1500,25°C,0.0 mm,Overcast
12,17,2014,1800,23°C,0.0 mm,Overcast
12,18,2014,600,24°C,0.0 mm,Cloudy
12,18,2014,900,26°C,0.0 mm,Cloudy
12,18,2014,1200,25°C,0.0 mm,Cloudy
12,18,2014,1500,25°C,0.0 mm,Overcast
12,18,2014,1800,23°C,0.0 mm,Overcast
12,19,2014,600,24°C,0.0 mm,Overcast
12,19,2014,900,26°C,0.0 mm,Cloudy
12,19,2014,1200,25°C,0.0 mm,Cloudy
12,19,2014,1500,24°C,0.0 mm,Partly cloudy
12,19,2014,1800,23°C,0.0 mm,Partly cloudy
12,20,2014,600,25°C,0.0 mm,Overcast
12,20,2014,900,27°C,0.0 mm,Cloudy
12,20,2014,1200,26°C,0.0 mm,Partly cloudy
12,20,2014,1500,26°C,0.1 mm,Patchy rain possible
12,20,2014,1800,25°C,0.0 mm,Partly cloudy
12,21,2014,600,25°C,0.0 mm,Cloudy
12,21,2014,900,27°C,0.0 mm,Overcast
12,21,2014,1200,27°C,0.0 mm,Cloudy
12,21,2014,1500,26°C,0.0 mm,Cloudy
12,21,2014,1800,25°C,0.0 mm,Overcast
12,22,2014,600,25°C,0.0 mm,Cloudy
12,22,2014,900,26°C,0.0 mm,Cloudy
12,22,2014,1200,26°C,0.1 mm,Partly cloudy
12,22,2014,1500,25°C,0.0 mm,Overcast
12,22,2014,1800,24°C,0.0 mm,Overcast
12,23,2014,600,25°C,0.0 mm,Overcast
12,23,2014,900,26°C,0.0 mm,Overcast
12,23,2014,1200,26°C,0.0 mm,Cloudy
12,23,2014,1500,25°C,0.0 mm,Cloudy
12,23,2014,1800,24°C,0.0 mm,Overcast
12,24,2014,600,25°C,4.0 mm,Moderate or heavy rain shower
12,24,2014,900,25°C,0.9 mm,Moderate rain at times
12,24,2014,1200,26°C,0.2 mm,Patchy rain possible
12,24,2014,1500,25°C,1.8 mm,Moderate or heavy rain shower
12,24,2014,1800,24°C,0.0 mm,Partly cloudy
12,25,2014,600,24°C,0.0 mm,Cloudy
12,25,2014,900,27°C,0.2 mm,Patchy rain possible
12,25,2014,1200,26°C,0.2 mm,Patchy rain possible
12,25,2014,1500,26°C,0.0 mm,Cloudy
12,25,2014,1800,24°C,0.0 mm,Cloudy
12,26,2014,600,25°C,0.0 mm,Cloudy
12,26,2014,900,27°C,0.0 mm,Cloudy
12,26,2014,1200,26°C,0.0 mm,Cloudy
12,26,2014,1500,26°C,0.0 mm,Cloudy
12,26,2014,1800,24°C,0.0 mm,Cloudy
12,27,2014,600,25°C,0.0 mm,Cloudy
12,27,2014,900,26°C,0.0 mm,Cloudy
12,27,2014,1200,25°C,0.0 mm,Cloudy
12,27,2014,1500,26°C,0.0 mm,Cloudy
12,27,2014,1800,24°C,0.0 mm,Cloudy
12,28,2014,600,24°C,0.0 mm,Cloudy
12,28,2014,900,26°C,0.0 mm,Partly cloudy
12,28,2014,1200,26°C,0.0 mm,Partly cloudy
12,28,2014,1500,26°C,0.0 mm,Partly cloudy
12,28,2014,1800,23°C,0.0 mm,Partly cloudy
12,29,2014,600,24°C,0.0 mm,Partly cloudy
12,29,2014,900,27°C,0.0 mm,Partly cloudy
12,29,2014,1200,27°C,0.0 mm,Partly cloudy
12,29,2014,1500,26°C,0.0 mm,Partly cloudy
12,29,2014,1800,24°C,0.0 mm,Overcast
12,30,2014,600,24°C,0.0 mm,Cloudy
12,30,2014,900,25°C,0.0 mm,Overcast
12,30,2014,1200,24°C,0.0 mm,Overcast
12,30,2014,1500,24°C,0.0 mm,Overcast
12,30,2014,1800,23°C,0.5 mm,Moderate rain at times
12,31,2014,600,24°C,0.0 mm,Overcast
12,31,2014,900,25°C,0.0 mm,Overcast
12,31,2014,1200,24°C,0.6 mm,Moderate rain at times
12,31,2014,1500,24°C,0.7 mm,Moderate rain at times
12,31,2014,1800,23°C,0.6 mm,Moderate rain at times
1,1,2015,600,23°C,0.0 mm,Cloudy
1,1,2015,900,23°C,0.5 mm,Moderate rain at times
1,1,2015,1200,23°C,3.6 mm,Moderate or heavy rain shower
1,1,2015,1500,22°C,1.6 mm,Moderate or heavy rain shower
1,1,2015,1800,22°C,0.9 mm,Moderate rain at times
1,2,2015,600,24°C,0.0 mm,Cloudy
1,2,2015,900,25°C,0.0 mm,Cloudy
1,2,2015,1200,25°C,0.0 mm,Cloudy
1,2,2015,1500,24°C,0.0 mm,Cloudy
1,2,2015,1800,23°C,0.0 mm,Cloudy
1,3,2015,600,25°C,0.0 mm,Cloudy
1,3,2015,900,26°C,0.0 mm,Cloudy
1,3,2015,1200,25°C,0.0 mm,Cloudy
1,3,2015,1500,25°C,0.0 mm,Cloudy
1,3,2015,1800,23°C,0.0 mm,Cloudy
1,4,2015,600,25°C,0.0 mm,Cloudy
1,4,2015,900,27°C,0.0 mm,Cloudy
1,4,2015,1200,26°C,0.0 mm,Partly cloudy
1,4,2015,1500,26°C,0.0 mm,Partly cloudy
1,4,2015,1800,23°C,0.0 mm,Cloudy
1,5,2015,600,24°C,0.0 mm,Cloudy
1,5,2015,900,27°C,0.0 mm,Partly cloudy
1,5,2015,1200,28°C,0.0 mm,Partly cloudy
1,5,2015,1500,27°C,0.0 mm,Partly cloudy
1,5,2015,1800,24°C,0.0 mm,Cloudy
1,6,2015,600,25°C,0.0 mm,Partly cloudy
1,6,2015,900,26°C,0.0 mm,Partly cloudy
1,6,2015,1200,27°C,0.0 mm,Clear
1,6,2015,1500,26°C,0.0 mm,Clear
1,6,2015,1800,24°C,0.0 mm,Clear
1,7,2015,600,24°C,0.0 mm,Partly cloudy
1,7,2015,900,27°C,0.0 mm,Cloudy
1,7,2015,1200,26°C,0.0 mm,Cloudy
1,7,2015,1500,26°C,0.0 mm,Partly cloudy
1,7,2015,1800,24°C,0.0 mm,Partly cloudy
1,8,2015,600,24°C,0.0 mm,Cloudy
1,8,2015,900,26°C,0.0 mm,Partly cloudy
1,8,2015,1200,26°C,0.0 mm,Partly cloudy
1,8,2015,1500,25°C,0.0 mm,Partly cloudy
1,8,2015,1800,24°C,0.0 mm,Cloudy
1,9,2015,600,24°C,0.0 mm,Overcast
1,9,2015,900,26°C,0.0 mm,Overcast
1,9,2015,1200,25°C,0.0 mm,Overcast
1,9,2015,1500,24°C,0.0 mm,Overcast
1,9,2015,1800,22°C,0.0 mm,Cloudy
1,10,2015,600,23°C,0.0 mm,Cloudy
1,10,2015,900,25°C,0.0 mm,Partly cloudy
1,10,2015,1200,25°C,0.0 mm,Partly cloudy
1,10,2015,1500,24°C,0.0 mm,Partly cloudy
1,10,2015,1800,22°C,0.0 mm,Cloudy
1,11,2015,600,24°C,0.0 mm,Cloudy
1,11,2015,900,26°C,0.0 mm,Cloudy
1,11,2015,1200,25°C,0.0 mm,Cloudy
1,11,2015,1500,25°C,0.0 mm,Partly cloudy
1,11,2015,1800,22°C,0.0 mm,Cloudy
1,12,2015,600,24°C,0.0 mm,Cloudy
1,12,2015,900,26°C,0.0 mm,Cloudy
1,12,2015,1200,25°C,0.0 mm,Cloudy
1,12,2015,1500,25°C,0.0 mm,Cloudy
1,12,2015,1800,23°C,0.0 mm,Cloudy
1,13,2015,600,24°C,0.0 mm,Cloudy
1,13,2015,900,25°C,0.0 mm,Cloudy
1,13,2015,1200,26°C,0.0 mm,Cloudy
1,13,2015,1500,26°C,0.0 mm,Partly cloudy
1,13,2015,1800,24°C,0.0 mm,Cloudy
1,14,2015,600,25°C,0.0 mm,Cloudy
1,14,2015,900,26°C,0.0 mm,Partly cloudy
1,14,2015,1200,27°C,0.0 mm,Partly cloudy
1,14,2015,1500,27°C,0.0 mm,Clear
1,14,2015,1800,24°C,0.0 mm,Partly cloudy
1,15,2015,600,23°C,0.0 mm,Partly cloudy
1,15,2015,900,26°C,0.0 mm,Partly cloudy
1,15,2015,1200,27°C,0.1 mm,Patchy rain possible
1,15,2015,1500,27°C,0.0 mm,Clear
1,15,2015,1800,23°C,0.0 mm,Partly cloudy
1,16,2015,600,24°C,0.0 mm,Cloudy
1,16,2015,900,26°C,0.0 mm,Partly cloudy
1,16,2015,1200,26°C,0.0 mm,Cloudy
1,16,2015,1500,25°C,0.0 mm,Cloudy
1,16,2015,1800,23°C,0.0 mm,Cloudy
1,17,2015,600,24°C,0.0 mm,Cloudy
1,17,2015,900,26°C,0.0 mm,Partly cloudy
1,17,2015,1200,25°C,0.0 mm,Partly cloudy
1,17,2015,1500,24°C,0.0 mm,Partly cloudy
1,17,2015,1800,23°C,0.0 mm,Partly cloudy
1,18,2015,600,23°C,0.0 mm,Overcast
1,18,2015,900,24°C,0.2 mm,Patchy rain possible
1,18,2015,1200,23°C,4.7 mm,Moderate or heavy rain shower
1,18,2015,1500,23°C,1.9 mm,Moderate or heavy rain shower
1,18,2015,1800,23°C,1.8 mm,Moderate or heavy rain shower
1,19,2015,600,24°C,0.0 mm,Clear
1,19,2015,900,27°C,0.0 mm,Clear
1,19,2015,1200,28°C,0.0 mm,Partly cloudy
1,19,2015,1500,29°C,0.0 mm,Partly cloudy
1,19,2015,1800,24°C,0.0 mm,Clear
1,20,2015,600,25°C,0.0 mm,Partly cloudy
1,20,2015,900,26°C,0.0 mm,Partly cloudy
1,20,2015,1200,27°C,0.0 mm,Cloudy
1,20,2015,1500,27°C,0.0 mm,Cloudy
1,20,2015,1800,24°C,0.0 mm,Partly cloudy
1,21,2015,600,24°C,0.0 mm,Clear
1,21,2015,900,28°C,0.0 mm,Partly cloudy
1,21,2015,1200,29°C,0.0 mm,Partly cloudy
1,21,2015,1500,29°C,0.0 mm,Cloudy
1,21,2015,1800,24°C,0.0 mm,Cloudy
1,22,2015,600,26°C,0.0 mm,Partly cloudy
1,22,2015,900,27°C,0.0 mm,Partly cloudy
1,22,2015,1200,28°C,0.0 mm,Cloudy
1,22,2015,1500,26°C,0.0 mm,Cloudy
1,22,2015,1800,24°C,0.0 mm,Overcast
1,23,2015,600,24°C,0.0 mm,Overcast
1,23,2015,900,25°C,0.0 mm,Overcast
1,23,2015,1200,24°C,0.0 mm,Overcast
1,23,2015,1500,24°C,0.0 mm,Cloudy
1,23,2015,1800,23°C,0.0 mm,Overcast
1,24,2015,600,24°C,0.0 mm,Overcast
1,24,2015,900,25°C,0.0 mm,Cloudy
1,24,2015,1200,25°C,0.0 mm,Cloudy
1,24,2015,1500,25°C,0.0 mm,Partly cloudy
1,24,2015,1800,23°C,0.0 mm,Cloudy
1,25,2015,600,24°C,0.0 mm,Cloudy
1,25,2015,900,26°C,0.0 mm,Clear
1,25,2015,1200,27°C,0.0 mm,Clear
1,25,2015,1500,26°C,0.0 mm,Clear
1,25,2015,1800,23°C,0.0 mm,Partly cloudy
1,26,2015,600,25°C,0.0 mm,Cloudy
1,26,2015,900,26°C,0.0 mm,Partly cloudy
1,26,2015,1200,27°C,0.0 mm,Clear
1,26,2015,1500,27°C,0.0 mm,Clear
1,26,2015,1800,23°C,0.0 mm,Clear
1,27,2015,600,23°C,0.0 mm,Partly cloudy
1,27,2015,900,26°C,0.0 mm,Clear
1,27,2015,1200,28°C,0.0 mm,Partly cloudy
1,27,2015,1500,27°C,0.0 mm,Partly cloudy
1,27,2015,1800,24°C,0.0 mm,Clear
1,28,2015,600,23°C,0.0 mm,Partly cloudy
1,28,2015,900,27°C,0.0 mm,Clear
1,28,2015,1200,28°C,0.0 mm,Clear
1,28,2015,1500,27°C,0.0 mm,Partly cloudy
1,28,2015,1800,25°C,0.0 mm,Partly cloudy
1,29,2015,600,25°C,0.0 mm,Partly cloudy
1,29,2015,900,27°C,0.0 mm,Partly cloudy
1,29,2015,1200,27°C,0.0 mm,Partly cloudy
1,29,2015,1500,27°C,0.0 mm,Partly cloudy
1,29,2015,1800,24°C,0.0 mm,Partly cloudy
1,30,2015,600,25°C,0.0 mm,Overcast
1,30,2015,900,27°C,0.0 mm,Partly cloudy
1,30,2015,1200,27°C,0.0 mm,Partly cloudy
1,30,2015,1500,27°C,0.0 mm,Partly cloudy
1,30,2015,1800,24°C,0.0 mm,Partly cloudy
1,31,2015,600,24°C,0.0 mm,Cloudy
1,31,2015,900,25°C,0.0 mm,Partly cloudy
1,31,2015,1200,25°C,0.0 mm,Partly cloudy
1,31,2015,1500,25°C,0.0 mm,Clear
1,31,2015,1800,23°C,0.0 mm,Clear
2,1,2015,600,24°C,0.0 mm,Partly cloudy
2,1,2015,900,26°C,0.0 mm,Clear
2,1,2015,1200,26°C,0.0 mm,Partly cloudy
2,1,2015,1500,25°C,0.0 mm,Cloudy
2,1,2015,1800,23°C,0.0 mm,Cloudy
2,2,2015,600,24°C,0.0 mm,Partly cloudy
2,2,2015,900,25°C,0.0 mm,Clear
2,2,2015,1200,26°C,0.0 mm,Clear
2,2,2015,1500,25°C,0.0 mm,Clear
2,2,2015,1800,22°C,0.0 mm,Partly cloudy
2,3,2015,600,23°C,0.0 mm,Cloudy
2,3,2015,900,26°C,0.0 mm,Partly cloudy
2,3,2015,1200,26°C,0.0 mm,Clear
2,3,2015,1500,26°C,0.0 mm,Clear
2,3,2015,1800,22°C,0.0 mm,Clear
2,4,2015,600,23°C,0.0 mm,Partly cloudy
2,4,2015,900,25°C,0.0 mm,Clear
2,4,2015,1200,27°C,0.0 mm,Clear
2,4,2015,1500,27°C,0.0 mm,Clear
2,4,2015,1800,23°C,0.0 mm,Clear
2,5,2015,600,23°C,0.0 mm,Partly cloudy
2,5,2015,900,26°C,0.0 mm,Clear
2,5,2015,1200,26°C,0.0 mm,Partly cloudy
2,5,2015,1500,26°C,0.0 mm,Partly cloudy
2,5,2015,1800,23°C,0.0 mm,Partly cloudy
2,6,2015,600,24°C,0.0 mm,Partly cloudy
2,6,2015,900,25°C,0.0 mm,Clear
2,6,2015,1200,26°C,0.0 mm,Partly cloudy
2,6,2015,1500,26°C,0.0 mm,Partly cloudy
2,6,2015,1800,24°C,0.0 mm,Partly cloudy
2,7,2015,600,23°C,0.0 mm,Partly cloudy
2,7,2015,900,26°C,0.0 mm,Clear
2,7,2015,1200,28°C,0.0 mm,Clear
2,7,2015,1500,28°C,0.0 mm,Clear
2,7,2015,1800,24°C,0.0 mm,Clear
2,8,2015,600,23°C,0.0 mm,Clear
2,8,2015,900,28°C,0.0 mm,Clear
2,8,2015,1200,28°C,0.0 mm,Clear
2,8,2015,1500,28°C,0.0 mm,Partly cloudy
2,8,2015,1800,24°C,0.0 mm,Partly cloudy
2,9,2015,600,23°C,0.0 mm,Cloudy
2,9,2015,900,26°C,0.0 mm,Partly cloudy
2,9,2015,1200,27°C,0.0 mm,Partly cloudy
2,9,2015,1500,27°C,0.0 mm,Partly cloudy
2,9,2015,1800,25°C,0.0 mm,Partly cloudy
2,10,2015,600,24°C,0.0 mm,Cloudy
2,10,2015,900,26°C,0.0 mm,Partly cloudy
2,10,2015,1200,27°C,0.0 mm,Partly cloudy
2,10,2015,1500,26°C,0.0 mm,Partly cloudy
2,10,2015,1800,23°C,0.0 mm,Overcast
2,11,2015,600,23°C,0.0 mm,Partly cloudy
2,11,2015,900,26°C,0.0 mm,Partly cloudy
2,11,2015,1200,27°C,0.1 mm,Patchy rain possible
2,11,2015,1500,26°C,0.1 mm,Patchy rain possible
